timestamp,scenario,strategy,request_id,placement_decision,network_condition,network_latency_ms,battery_level,accuracy_requirement,total_latency_ms,energy_consumed_mah,prediction_correct,confidence_score,true_label,predicted_label
2025-12-07T13:08:04.131709,network_good,always_edge,15,edge,good,26.521990849364546,99.85000000000001,0.9,359.9767874624841,0.5,True,0.9185161590576172,2,2
2025-12-07T13:08:04.139409,network_good,always_edge,16,edge,good,41.90633015267966,99.83999999999999,0.9,321.0492631860536,0.5,True,0.5623846650123596,8,8
2025-12-07T13:08:04.146397,network_good,always_edge,17,edge,good,42.74937950214183,99.83,0.9,309.992310474895,0.5,True,0.445229172706604,8,8
2025-12-07T13:08:04.156896,network_good,always_edge,18,edge,good,33.6696813530344,99.82,0.9,269.22356796834515,0.5,True,0.5413787961006165,3,3
2025-12-07T13:08:04.165139,network_good,always_edge,19,edge,good,44.15869056403785,99.81,0.9,326.5727597056232,0.5,True,0.8118705153465271,8,8
2025-12-07T13:08:04.175362,network_good,always_edge,20,edge,good,21.95125635391427,99.8,0.9,317.35185400103643,0.5,True,0.7716360092163086,4,4
2025-12-07T13:08:04.183255,network_good,always_edge,21,edge,good,42.489781413133386,99.79,0.9,362.18180098521054,0.5,False,0.9804389476776123,0,5
2025-12-07T13:08:04.191595,network_good,always_edge,22,edge,good,24.955121033411785,99.78,0.9,251.26256201710174,0.5,True,0.19901666045188904,2,2
2025-12-07T13:08:04.198832,network_good,always_edge,23,edge,good,30.40815248843364,99.77000000000001,0.9,256.28277226365753,0.5,True,0.26841849088668823,7,7
2025-12-07T13:08:04.206021,network_good,always_edge,24,edge,good,43.266222105368946,99.76,0.9,343.3777998339425,0.5,True,0.6238000392913818,5,5
2025-12-07T13:08:04.215608,network_good,always_edge,25,edge,good,27.457122936632285,99.75,0.9,284.6409657435874,0.5,False,0.15745951235294342,6,3
2025-12-07T13:08:04.223284,network_good,always_edge,26,edge,good,38.16959766692404,99.74,0.9,392.0958513838897,0.5,True,0.4091344177722931,2,2
2025-12-07T13:08:04.232137,network_good,always_edge,27,edge,good,22.64300515756318,99.72999999999999,0.9,336.94009033944167,0.5,True,0.3219448924064636,4,4
2025-12-07T13:08:04.239342,network_good,always_edge,28,edge,good,34.427166701776436,99.72,0.9,249.17794609005733,0.5,True,0.5322775840759277,5,5
2025-12-07T13:08:04.246303,network_good,always_edge,29,edge,good,36.077444326787706,99.71,0.9,299.7230746187696,0.5,True,0.9947636127471924,5,5
2025-12-07T13:08:04.256287,network_good,always_edge,30,edge,good,45.62202121482611,99.7,0.9,278.8761468421735,0.5,False,0.2803664803504944,5,4
2025-12-07T13:08:04.268374,network_good,always_edge,31,edge,good,25.29158799465995,99.69,0.9,230.4453980002047,0.5,True,0.32346466183662415,0,0
2025-12-07T13:08:04.276433,network_good,always_edge,32,edge,good,47.7187665014886,99.68,0.9,325.85858564196775,0.5,True,0.2368132621049881,4,4
2025-12-07T13:08:04.284774,network_good,always_edge,33,edge,good,27.416999470623463,99.67,0.9,201.3670134269946,0.5,True,0.5319209098815918,1,1
2025-12-07T13:08:04.292984,network_good,always_edge,34,edge,good,44.08485704087274,99.66000000000001,0.9,393.50196590487207,0.5,False,0.8470665216445923,7,3
2025-12-07T13:08:04.300205,network_good,always_edge,35,edge,good,24.23593532083911,99.65,0.9,221.94042658323272,0.5,True,0.9792590141296387,7,7
2025-12-07T13:08:04.307107,network_good,always_edge,36,edge,good,25.61105922909333,99.64,0.9,266.85161743532075,0.5,True,0.2545267641544342,2,2
2025-12-07T13:08:04.316542,network_good,always_edge,37,edge,good,32.62570866609253,99.63,0.9,262.1268105788939,0.5,True,0.18395623564720154,3,3
2025-12-07T13:08:04.325224,network_good,always_edge,38,edge,good,38.47902873901473,99.62,0.9,204.2065286588445,0.5,True,0.3789237439632416,9,9
2025-12-07T13:08:04.337392,network_good,always_edge,39,edge,good,27.025607093883323,99.61,0.9,277.85617071298253,0.5,True,0.2686457335948944,7,7
2025-12-07T13:08:04.344413,network_good,always_edge,40,edge,good,23.14206940153692,99.6,0.9,247.6100466623475,0.5,True,0.5428888201713562,2,2
2025-12-07T13:08:04.352097,network_good,always_edge,41,edge,good,48.93838750317105,99.59,0.9,334.04290714548483,0.5,True,0.2754896879196167,2,2
2025-12-07T13:08:04.358772,network_good,always_edge,42,edge,good,23.34015106970617,99.58,0.9,308.9293068762987,0.5,True,0.4539196789264679,3,3
2025-12-07T13:08:04.368277,network_good,always_edge,43,edge,good,43.37295022195739,99.57000000000001,0.9,214.15346951457337,0.5,True,0.14879170060157776,6,6
2025-12-07T13:08:04.374642,network_good,always_edge,44,edge,good,41.784474014572055,99.56,0.9,276.43156119479517,0.5,True,0.08586197346448898,6,6
2025-12-07T13:08:04.384557,network_good,always_edge,45,edge,good,25.69219640233716,99.55000000000001,0.9,392.47371123686764,0.5,True,0.6784653067588806,5,5
2025-12-07T13:08:04.392892,network_good,always_edge,46,edge,good,30.86603866162506,99.53999999999999,0.9,311.80940146890447,0.5,True,0.1471167802810669,5,5
2025-12-07T13:08:04.399711,network_good,always_edge,47,edge,good,33.58700305333657,99.53,0.9,215.8166150088489,0.5,True,0.4498330056667328,6,6
2025-12-07T13:08:04.407827,network_good,always_edge,48,edge,good,30.13667421707681,99.52,0.9,202.85934693889885,0.5,True,0.28686225414276123,0,0
2025-12-07T13:08:04.414785,network_good,always_edge,49,edge,good,30.962457694517727,99.51,0.9,354.2597097536077,0.5,True,0.17792043089866638,6,6
2025-12-07T13:08:04.424601,network_good,always_edge,50,edge,good,28.36389765297455,99.5,0.9,342.58270339963485,0.5,True,0.767778217792511,1,1
2025-12-07T13:08:04.432745,network_good,always_edge,51,edge,good,39.988208077986,99.49,0.9,298.4776582508215,0.5,True,0.2404669225215912,2,2
2025-12-07T13:08:04.441989,network_good,always_edge,52,edge,good,50.03870302009996,99.48,0.9,382.0675519068899,0.5,True,0.13696806132793427,7,7
2025-12-07T13:08:04.449622,network_good,always_edge,53,edge,good,30.477878451603072,99.47,0.9,295.81859077754575,0.5,True,0.846891462802887,9,9
2025-12-07T13:08:04.455951,network_good,always_edge,54,edge,good,48.160105780082866,99.46000000000001,0.9,381.40901426828293,0.5,True,0.19716687500476837,2,2
2025-12-07T13:08:04.465352,network_good,always_edge,55,edge,good,26.660855219510978,99.45,0.9,286.8438808577873,0.5,False,0.16942264139652252,2,5
2025-12-07T13:08:04.472744,network_good,always_edge,56,edge,good,29.076650836614878,99.44,0.9,203.3244430430141,0.5,True,0.27015769481658936,1,1
2025-12-07T13:08:04.483295,network_good,always_edge,57,edge,good,40.25651495564939,99.42999999999999,0.9,279.7731424143932,0.5,False,0.4403766393661499,8,2
2025-12-07T13:08:04.490312,network_good,always_edge,58,edge,good,21.871315156550352,99.42,0.9,248.22267373627813,0.5,False,0.39197486639022827,4,3
2025-12-07T13:08:04.497442,network_good,always_edge,59,edge,good,41.27034857128599,99.41,0.9,362.1797181073486,0.5,True,0.39562109112739563,2,2
2025-12-07T13:08:04.504633,network_good,always_edge,60,edge,good,51.359938310733455,99.4,0.9,374.0791957400821,0.5,True,0.2805582284927368,0,0
2025-12-07T13:08:04.514134,network_good,always_edge,61,edge,good,23.016803010045226,99.39,0.9,238.0749961796914,0.5,False,0.09788975119590759,7,6
2025-12-07T13:08:04.521776,network_good,always_edge,62,edge,good,43.318986425355476,99.38,0.9,258.30966543830897,0.5,True,0.1864735335111618,0,0
2025-12-07T13:08:04.528837,network_good,always_edge,63,edge,good,45.47318312252399,99.37,0.9,218.06311125491922,0.5,True,0.11348160356283188,6,6
2025-12-07T13:08:04.535039,network_good,always_edge,64,edge,good,47.36530068252418,99.36,0.9,364.467597346301,0.5,True,0.47636112570762634,4,4
2025-12-07T13:08:04.547457,network_good,always_edge,65,edge,good,23.117483649765077,99.35000000000001,0.9,251.74333050333507,0.5,True,0.5768857598304749,5,5
2025-12-07T13:08:04.562365,network_good,always_edge,66,edge,good,21.15043544006367,99.33999999999999,0.9,362.9816780889621,0.5,True,0.6745088696479797,7,7
2025-12-07T13:08:04.571289,network_good,always_edge,67,edge,good,34.745324314653104,99.33,0.9,245.44614527900654,0.5,True,0.07664983719587326,3,3
2025-12-07T13:08:04.578280,network_good,always_edge,68,edge,good,22.853889288914477,99.32,0.9,307.0228897467957,0.5,True,0.18235330283641815,8,8
2025-12-07T13:08:04.586577,network_good,always_edge,69,edge,good,30.826932209562973,99.31,0.9,380.82613074518156,0.5,True,0.6060274839401245,9,9
2025-12-07T13:08:04.593442,network_good,always_edge,70,edge,good,38.28108084021359,99.3,0.9,283.7390456528073,0.5,True,0.6900330781936646,1,1
2025-12-07T13:08:04.601996,network_good,always_edge,71,edge,good,25.230389798305776,99.29,0.9,325.30673278352435,0.5,False,0.17557500302791595,2,7
2025-12-07T13:08:04.608024,network_good,always_edge,72,edge,good,43.94103895875566,99.28,0.9,276.52426830290517,0.5,True,0.4821896553039551,3,3
2025-12-07T13:08:04.615330,network_good,always_edge,73,edge,good,38.57670818907682,99.27,0.9,297.65592484422257,0.5,True,0.17712068557739258,6,6
2025-12-07T13:08:04.624872,network_good,always_edge,74,edge,good,41.23569293551495,99.26,0.9,394.706936446403,0.5,True,0.6307551264762878,8,8
2025-12-07T13:08:04.634685,network_good,always_edge,75,edge,good,42.67830505773673,99.25,0.9,346.2241154753361,0.5,True,0.7208895087242126,9,9
2025-12-07T13:08:04.641800,network_good,always_edge,76,edge,good,21.81742868590627,99.24,0.9,307.3173491327618,0.5,True,0.4588628113269806,4,4
2025-12-07T13:08:04.648626,network_good,always_edge,77,edge,good,40.11549668914563,99.22999999999999,0.9,288.10478201614666,0.5,True,0.44548356533050537,3,3
2025-12-07T13:08:04.655419,network_good,always_edge,78,edge,good,38.09851664193008,99.22,0.9,378.84055927223346,0.5,False,0.9079042673110962,9,1
2025-12-07T13:08:04.663755,network_good,always_edge,79,edge,good,28.837142079741863,99.21,0.9,318.503461533678,0.5,True,0.9287939667701721,9,9
2025-12-07T13:08:04.670665,network_good,always_edge,80,edge,good,33.8231592162908,99.2,0.9,233.16403804197245,0.5,True,0.6037951707839966,8,8
2025-12-07T13:08:04.685043,network_good,always_edge,81,edge,good,37.37811176658362,99.19,0.9,362.75778479213955,0.5,True,0.09988933056592941,6,6
2025-12-07T13:08:04.693765,network_good,always_edge,82,edge,good,38.706198172854236,99.18,0.9,201.6723485295868,0.5,True,0.15237708389759064,6,6
2025-12-07T13:08:04.706166,network_good,always_edge,83,edge,good,30.671918768614287,99.17,0.9,331.6946394027885,0.5,True,0.7034087181091309,1,1
2025-12-07T13:08:04.715424,network_good,always_edge,84,edge,good,31.935751136251444,99.16,0.9,280.62943457306125,0.5,True,0.374312162399292,1,1
2025-12-07T13:08:04.725537,network_good,always_edge,85,edge,good,33.936493955391306,99.15,0.9,325.4824432298482,0.5,True,0.3439113199710846,9,9
2025-12-07T13:08:04.737363,network_good,always_edge,86,edge,good,45.16091749549889,99.14,0.9,284.44632039950716,0.5,True,0.7763568758964539,9,9
2025-12-07T13:08:04.745435,network_good,always_edge,87,edge,good,27.072917127936336,99.13,0.9,396.36096240117337,0.5,True,0.6076236367225647,5,5
2025-12-07T13:08:04.755688,network_good,always_edge,88,edge,good,41.800245611950075,99.11999999999999,0.9,208.8217097568565,0.5,False,0.8381848931312561,1,4
2025-12-07T13:08:04.763867,network_good,always_edge,89,edge,good,34.496116504759584,99.11,0.9,280.05068904204774,0.5,True,0.9323858022689819,9,9
2025-12-07T13:08:04.771030,network_good,always_edge,90,edge,good,29.071211619682263,99.1,0.9,249.86033890202708,0.5,True,0.1453811526298523,5,5
2025-12-07T13:08:04.782253,network_good,always_edge,91,edge,good,24.07730550887672,99.09,0.9,313.9270390894056,0.5,True,0.5239981412887573,9,9
2025-12-07T13:08:04.797683,network_good,always_edge,92,edge,good,25.546511806989862,99.08,0.9,318.79948315671857,0.5,True,0.47669240832328796,9,9
2025-12-07T13:08:04.807565,network_good,always_edge,93,edge,good,26.061514278827225,99.07000000000001,0.9,200.59833930945194,0.5,True,0.1299639642238617,3,3
2025-12-07T13:08:04.823323,network_good,always_edge,94,edge,good,29.3902241615944,99.06,0.9,314.1063452912076,0.5,True,0.28681328892707825,9,9
2025-12-07T13:08:04.833158,network_good,always_edge,95,edge,good,27.24899371723381,99.05000000000001,0.9,361.4520699989833,0.5,True,0.11629263311624527,3,3
2025-12-07T13:08:04.844372,network_good,always_edge,96,edge,good,36.75667652046605,99.03999999999999,0.9,215.36065323117188,0.5,False,0.33501067757606506,4,1
2025-12-07T13:08:04.854758,network_good,always_edge,97,edge,good,35.54257447921361,99.03,0.9,212.24602136631822,0.5,True,0.6289607882499695,3,3
2025-12-07T13:08:04.870281,network_good,always_edge,98,edge,good,25.368839678667726,99.02,0.9,343.14201366354285,0.5,True,0.344115674495697,5,5
2025-12-07T13:08:04.882675,network_good,always_edge,99,edge,good,49.652670092966396,99.00999999999999,0.9,213.8604845922496,0.5,True,0.09198422729969025,8,8
2025-12-07T13:08:04.999494,network_good,always_cloud,0,cloud,good,51.50757950893667,100.0,0.9,93.52201778653867,0.0,True,0.15144096314907074,2,2
2025-12-07T13:08:05.011482,network_good,always_cloud,1,cloud,good,43.25232260894719,100.0,0.9,101.98343160489604,0.0,False,0.11138656735420227,1,0
2025-12-07T13:08:05.019724,network_good,always_cloud,2,cloud,good,45.05973537370936,100.0,0.9,125.5332834307516,0.0,False,0.07585209608078003,5,1
2025-12-07T13:08:05.027625,network_good,always_cloud,3,cloud,good,43.48363906550028,100.0,0.9,128.64497546833113,0.0,True,0.7155088782310486,8,8
2025-12-07T13:08:05.037430,network_good,always_cloud,4,cloud,good,33.30540239085066,100.0,0.9,147.59802042428862,0.0,True,0.39171096682548523,9,9
2025-12-07T13:08:05.044912,network_good,always_cloud,5,cloud,good,35.641186500476,100.0,0.9,102.75109441610721,0.0,True,0.1891026347875595,3,3
2025-12-07T13:08:05.051971,network_good,always_cloud,6,cloud,good,29.38354696870748,100.0,0.9,107.89503005463976,0.0,True,0.24657396972179413,8,8
2025-12-07T13:08:05.058946,network_good,always_cloud,7,cloud,good,41.96297514628227,100.0,0.9,104.65542491406416,0.0,True,0.9977706670761108,9,9
2025-12-07T13:08:05.067022,network_good,always_cloud,8,cloud,good,47.054791297427684,100.0,0.9,103.70329395647686,0.0,True,0.950736403465271,0,0
2025-12-07T13:08:05.075295,network_good,always_cloud,9,cloud,good,43.03660584822888,100.0,0.9,104.02295842044128,0.0,True,0.3571646511554718,1,1
2025-12-07T13:08:05.087494,network_good,always_cloud,10,cloud,good,36.31143392597403,100.0,0.9,136.62883419164004,0.0,True,0.8913668394088745,5,5
2025-12-07T13:08:05.099849,network_good,always_cloud,11,cloud,good,39.000166417394325,100.0,0.9,96.4010585402736,0.0,False,0.9982411861419678,1,0
2025-12-07T13:08:05.110776,network_good,always_cloud,12,cloud,good,48.632626621141796,100.0,0.9,108.32912325928044,0.0,True,0.4291069209575653,3,3
2025-12-07T13:08:05.123515,network_good,always_cloud,13,cloud,good,31.606757970459743,100.0,0.9,149.33499199249334,0.0,True,0.14413166046142578,5,5
2025-12-07T13:08:05.132606,network_good,always_cloud,14,cloud,good,45.10897772883807,100.0,0.9,106.06513591862215,0.0,True,0.9725155830383301,9,9
2025-12-07T13:08:05.142735,network_good,always_cloud,15,cloud,good,42.09055410050004,100.0,0.9,107.54607791139775,0.0,True,0.8715429902076721,2,2
2025-12-07T13:08:05.151653,network_good,always_cloud,16,cloud,good,42.04309286737872,100.0,0.9,138.2645212814694,0.0,True,0.8293256163597107,8,8
2025-12-07T13:08:05.159574,network_good,always_cloud,17,cloud,good,45.38161842101516,100.0,0.9,122.87739330529173,0.0,True,0.9759377837181091,8,8
2025-12-07T13:08:05.172512,network_good,always_cloud,18,cloud,good,47.2117395910323,100.0,0.9,157.73076199777705,0.0,True,0.43271604180336,3,3
2025-12-07T13:08:05.184732,network_good,always_cloud,19,cloud,good,43.18734819010255,100.0,0.9,141.19306289580697,0.0,True,0.7704479694366455,8,8
2025-12-07T13:08:05.198975,network_good,always_cloud,20,cloud,good,29.22596972555936,100.0,0.9,113.95513637789861,0.0,True,0.6697300672531128,4,4
2025-12-07T13:08:05.206194,network_good,always_cloud,21,cloud,good,45.42458473177192,100.0,0.9,112.30763921527166,0.0,True,0.9989356398582458,0,0
2025-12-07T13:08:05.214775,network_good,always_cloud,22,cloud,good,31.537690421774073,100.0,0.9,121.46429247382133,0.0,True,0.8183028101921082,2,2
2025-12-07T13:08:05.223036,network_good,always_cloud,23,cloud,good,30.378658359621006,100.0,0.9,110.10791366166634,0.0,True,0.5109594464302063,7,7
2025-12-07T13:08:05.231932,network_good,always_cloud,24,cloud,good,28.54700310318202,100.0,0.9,130.4456414634131,0.0,True,0.4105745255947113,5,5
2025-12-07T13:08:05.239492,network_good,always_cloud,25,cloud,good,47.273377006531874,100.0,0.9,110.75077887027153,0.0,True,0.6884154677391052,6,6
2025-12-07T13:08:05.247977,network_good,always_cloud,26,cloud,good,20.990312829950692,100.0,0.9,136.56834024800085,0.0,True,0.4673628509044647,2,2
2025-12-07T13:08:05.255631,network_good,always_cloud,27,cloud,good,24.850422763183758,100.0,0.9,126.38338022544815,0.0,True,0.3886397182941437,4,4
2025-12-07T13:08:05.268038,network_good,always_cloud,28,cloud,good,40.68501400475569,100.0,0.9,96.74655978423672,0.0,True,0.48046359419822693,5,5
2025-12-07T13:08:05.281268,network_good,always_cloud,29,cloud,good,43.951394899400725,100.0,0.9,149.2417863829918,0.0,True,0.9736194610595703,5,5
2025-12-07T13:08:05.288887,network_good,always_cloud,30,cloud,good,33.01392134030542,100.0,0.9,147.77478940394926,0.0,True,0.3637833297252655,5,5
2025-12-07T13:08:05.297664,network_good,always_cloud,31,cloud,good,38.94716412999001,100.0,0.9,112.60952028242164,0.0,True,0.11120007187128067,0,0
2025-12-07T13:08:05.305788,network_good,always_cloud,32,cloud,good,44.284617220072775,100.0,0.9,98.69233855215327,0.0,True,0.250004380941391,4,4
2025-12-07T13:08:05.314897,network_good,always_cloud,33,cloud,good,28.962144644375563,100.0,0.9,125.3222792910374,0.0,True,0.8533670902252197,1,1
2025-12-07T13:08:05.322094,network_good,always_cloud,34,cloud,good,19.561223218025656,100.0,0.9,107.83368138526902,0.0,True,0.31668195128440857,7,7
2025-12-07T13:08:05.329065,network_good,always_cloud,35,cloud,good,48.04320209378124,100.0,0.9,101.59507612062507,0.0,True,0.9661687016487122,7,7
2025-12-07T13:08:05.338032,network_good,always_cloud,36,cloud,good,41.07483602806238,100.0,0.9,133.70261661692922,0.0,True,0.41044044494628906,2,2
2025-12-07T13:08:05.347337,network_good,always_cloud,37,cloud,good,27.52970008166671,100.0,0.9,129.24564729151695,0.0,True,0.11067524552345276,3,3
2025-12-07T13:08:05.358560,network_good,always_cloud,38,cloud,good,53.3177648655733,100.0,0.9,111.15615627739493,0.0,True,0.706106960773468,9,9
2025-12-07T13:08:05.366915,network_good,always_cloud,39,cloud,good,46.10145308912868,100.0,0.9,108.53264185888796,0.0,True,0.17208756506443024,7,7
2025-12-07T13:08:05.380165,network_good,always_cloud,40,cloud,good,21.415178743564002,100.0,0.9,115.2268183882876,0.0,True,0.1392514407634735,2,2
2025-12-07T13:08:05.387727,network_good,always_cloud,41,cloud,good,28.571540048545536,100.0,0.9,142.6418260973797,0.0,True,0.2525221109390259,2,2
2025-12-07T13:08:05.397483,network_good,always_cloud,42,cloud,good,41.56365813745528,100.0,0.9,120.22764397964066,0.0,True,0.18047846853733063,3,3
2025-12-07T13:08:05.405507,network_good,always_cloud,43,cloud,good,32.49747002084399,100.0,0.9,146.9094319572862,0.0,True,0.06091243401169777,6,6
2025-12-07T13:08:05.416013,network_good,always_cloud,44,cloud,good,30.667215757011693,100.0,0.9,100.32719373231592,0.0,False,0.20793569087982178,6,5
2025-12-07T13:08:05.424160,network_good,always_cloud,45,cloud,good,40.155014701502914,100.0,0.9,102.04921406526339,0.0,True,0.4333210289478302,5,5
2025-12-07T13:08:05.433675,network_good,always_cloud,46,cloud,good,23.843489400747135,100.0,0.9,93.95092545535474,0.0,True,0.7188925743103027,5,5
2025-12-07T13:08:05.443948,network_good,always_cloud,47,cloud,good,37.98025514159756,100.0,0.9,115.59749703048462,0.0,False,0.2603464424610138,6,3
2025-12-07T13:08:05.452669,network_good,always_cloud,48,cloud,good,32.551256248776355,100.0,0.9,90.96278570741065,0.0,True,0.3997645676136017,0,0
2025-12-07T13:08:05.463873,network_good,always_cloud,49,cloud,good,37.05166707755613,100.0,0.9,114.91926811809476,0.0,True,0.2071463018655777,6,6
2025-12-07T13:08:05.472863,network_good,always_cloud,50,cloud,good,37.92539290234674,100.0,0.9,114.80381533521361,0.0,True,0.6113757491111755,1,1
2025-12-07T13:08:05.484535,network_good,always_cloud,51,cloud,good,19.743542474391386,100.0,0.9,108.19040596450344,0.0,True,0.3304727077484131,2,2
2025-12-07T13:08:05.497293,network_good,always_cloud,52,cloud,good,26.352452547192023,100.0,0.9,110.11075547878377,0.0,True,0.2820555567741394,7,7
2025-12-07T13:08:05.505213,network_good,always_cloud,53,cloud,good,32.37315153614091,100.0,0.9,125.46773817885135,0.0,True,0.8116092085838318,9,9
2025-12-07T13:08:05.514296,network_good,always_cloud,54,cloud,good,27.667282490295182,100.0,0.9,136.70492348616523,0.0,True,0.1328999251127243,2,2
2025-12-07T13:08:05.525504,network_good,always_cloud,55,cloud,good,52.64147057738374,100.0,0.9,127.52295656511188,0.0,True,0.4687507748603821,2,2
2025-12-07T13:08:05.536487,network_good,always_cloud,56,cloud,good,26.42274088091648,100.0,0.9,109.42441051804828,0.0,True,0.39104047417640686,1,1
2025-12-07T13:08:05.547097,network_good,always_cloud,57,cloud,good,21.841370520925228,100.0,0.9,124.9164402091971,0.0,True,0.9008006453514099,8,8
2025-12-07T13:08:05.554305,network_good,always_cloud,58,cloud,good,44.13471749978942,100.0,0.9,125.13482843352006,0.0,True,0.43107232451438904,4,4
2025-12-07T13:08:05.565183,network_good,always_cloud,59,cloud,good,20.230346895311023,100.0,0.9,100.04231620945725,0.0,True,0.7387356758117676,2,2
2025-12-07T13:08:05.572491,network_good,always_cloud,60,cloud,good,46.39425223945807,100.0,0.9,122.33713515863576,0.0,True,0.3963649272918701,0,0
2025-12-07T13:08:05.586536,network_good,always_cloud,61,cloud,good,35.580195366911205,100.0,0.9,127.66401317814542,0.0,True,0.4732251763343811,7,7
2025-12-07T13:08:05.602296,network_good,always_cloud,62,cloud,good,25.117376995444438,100.0,0.9,97.14409156393377,0.0,True,0.09842711687088013,0,0
2025-12-07T13:08:05.614172,network_good,always_cloud,63,cloud,good,42.522139838498134,100.0,0.9,130.05850840972624,0.0,True,0.8640625476837158,6,6
2025-12-07T13:08:05.621450,network_good,always_cloud,64,cloud,good,48.25560512439272,100.0,0.9,117.56696224510308,0.0,True,0.7070066332817078,4,4
2025-12-07T13:08:05.633165,network_good,always_cloud,65,cloud,good,22.147197142548702,100.0,0.9,103.48140156699256,0.0,True,0.29988372325897217,5,5
2025-12-07T13:08:05.640291,network_good,always_cloud,66,cloud,good,25.737384647313057,100.0,0.9,118.1909002672562,0.0,True,0.7820139527320862,7,7
2025-12-07T13:08:05.648114,network_good,always_cloud,67,cloud,good,44.3794426760963,100.0,0.9,100.24104727502926,0.0,True,0.20797787606716156,3,3
2025-12-07T13:08:05.656649,network_good,always_cloud,68,cloud,good,35.15850863025264,100.0,0.9,118.34105809093805,0.0,True,0.18285612761974335,8,8
2025-12-07T13:08:05.667226,network_good,always_cloud,69,cloud,good,35.93328435718856,100.0,0.9,116.71658784215158,0.0,True,0.5164726972579956,9,9
2025-12-07T13:08:05.676472,network_good,always_cloud,70,cloud,good,41.73227122795844,100.0,0.9,122.59451154582004,0.0,True,0.3402388393878937,1,1
2025-12-07T13:08:05.690903,network_good,always_cloud,71,cloud,good,24.45062191629124,100.0,0.9,127.89024831748603,0.0,True,0.10272204130887985,2,2
2025-12-07T13:08:05.698590,network_good,always_cloud,72,cloud,good,24.41460029677661,100.0,0.9,141.18998603270455,0.0,True,0.24585124850273132,3,3
2025-12-07T13:08:05.706964,network_good,always_cloud,73,cloud,good,19.86430368866738,100.0,0.9,145.0691299754746,0.0,True,0.0710439383983612,6,6
2025-12-07T13:08:05.721499,network_good,always_cloud,74,cloud,good,32.57046068799026,100.0,0.9,115.08541077631108,0.0,True,0.45161738991737366,8,8
2025-12-07T13:08:05.730312,network_good,always_cloud,75,cloud,good,30.01756513165393,100.0,0.9,133.19435933708428,0.0,True,0.46426811814308167,9,9
2025-12-07T13:08:05.737407,network_good,always_cloud,76,cloud,good,33.06352484111052,100.0,0.9,132.8390202755768,0.0,False,0.262988805770874,4,9
2025-12-07T13:08:05.750720,network_good,always_cloud,77,cloud,good,41.5377660609587,100.0,0.9,139.66411225242703,0.0,True,0.6425909399986267,3,3
2025-12-07T13:08:05.763391,network_good,always_cloud,78,cloud,good,28.51827391155129,100.0,0.9,102.09343710559477,0.0,True,0.9382128715515137,9,9
2025-12-07T13:08:05.772084,network_good,always_cloud,79,cloud,good,25.338110824283092,100.0,0.9,149.93840402364802,0.0,True,0.9427810907363892,9,9
2025-12-07T13:08:05.781961,network_good,always_cloud,80,cloud,good,37.39784347333592,100.0,0.9,133.2929716525191,0.0,True,0.6233188509941101,8,8
