timestamp,scenario,strategy,request_id,placement_decision,network_condition,network_latency_ms,battery_level,accuracy_requirement,total_latency_ms,energy_consumed_mah,prediction_correct,confidence_score,true_label,predicted_label
2025-12-07T12:54:22.037294,network_good,always_edge,83,edge,good,21.691867718305772,99.17,0.9,258.6730494121489,0.5,False,0.7034087181091309,1,8
2025-12-07T12:54:22.043095,network_good,always_edge,84,edge,good,51.2871263127051,99.16,0.9,326.68068289285065,0.5,False,0.374312162399292,1,7
2025-12-07T12:54:22.050651,network_good,always_edge,85,edge,good,53.263847200458784,99.15,0.9,210.2189399039874,0.5,False,0.3439113199710846,9,5
2025-12-07T12:54:22.057216,network_good,always_edge,86,edge,good,39.32560482547398,99.14,0.9,388.65313355666854,0.5,False,0.7763568758964539,9,5
2025-12-07T12:54:22.062942,network_good,always_edge,87,edge,good,23.621590456808327,99.13,0.9,366.91412095356736,0.5,False,0.6076236367225647,5,4
2025-12-07T12:54:22.071514,network_good,always_edge,88,edge,good,35.74500318190496,99.11999999999999,0.9,244.13805351170475,0.5,False,0.8381848931312561,1,5
2025-12-07T12:54:22.078782,network_good,always_edge,89,edge,good,43.33636440598228,99.11,0.9,216.35083497707996,0.5,False,0.9323858022689819,9,5
2025-12-07T12:54:22.085361,network_good,always_edge,90,edge,good,53.144943419879624,99.1,0.9,355.6000356601844,0.5,False,0.1453811526298523,5,0
2025-12-07T12:54:22.092395,network_good,always_edge,91,edge,good,38.93842964779484,99.09,0.9,290.4906601430269,0.5,False,0.5239981412887573,9,6
2025-12-07T12:54:22.103007,network_good,always_edge,92,edge,good,24.828995494463125,99.08,0.9,391.34238008209013,0.5,False,0.47669240832328796,9,1
2025-12-07T12:54:22.108930,network_good,always_edge,93,edge,good,42.14854102616023,99.07000000000001,0.9,279.5098370412927,0.5,False,0.1299639642238617,3,5
2025-12-07T12:54:22.119524,network_good,always_edge,94,edge,good,36.26661634961299,99.06,0.9,266.36941718231253,0.5,False,0.28681328892707825,9,5
2025-12-07T12:54:22.126027,network_good,always_edge,95,edge,good,32.290712191690886,99.05000000000001,0.9,311.54115598303434,0.5,False,0.11629263311624527,3,4
2025-12-07T12:54:22.134602,network_good,always_edge,96,edge,good,29.319176574307377,99.03999999999999,0.9,394.11782116680024,0.5,False,0.33501067757606506,4,8
2025-12-07T12:54:22.144251,network_good,always_edge,97,edge,good,27.350796409880743,99.03,0.9,343.15125558014586,0.5,False,0.6289607882499695,3,1
2025-12-07T12:54:22.156712,network_good,always_edge,98,edge,good,43.57135643976028,99.02,0.9,325.275149948341,0.5,False,0.344115674495697,5,0
2025-12-07T12:54:22.169564,network_good,always_edge,99,edge,good,27.914189844903962,99.00999999999999,0.9,278.8040368223353,0.5,False,0.09198422729969025,8,3
2025-12-07T12:54:22.292233,network_good,always_cloud,0,cloud,good,20.075955265610723,100.0,0.9,93.19297874307773,0.0,False,0.15144096314907074,2,8
2025-12-07T12:54:22.306758,network_good,always_cloud,1,cloud,good,23.569795109211267,100.0,0.9,105.23367117994015,0.0,True,0.11138656735420227,1,1
2025-12-07T12:54:22.321189,network_good,always_cloud,2,cloud,good,39.78156312744478,100.0,0.9,135.03792990463506,0.0,False,0.07585209608078003,5,0
2025-12-07T12:54:22.332213,network_good,always_cloud,3,cloud,good,35.78991441477582,100.0,0.9,123.01495060691744,0.0,False,0.7155088782310486,8,0
2025-12-07T12:54:22.348160,network_good,always_cloud,4,cloud,good,48.689789476719156,100.0,0.9,130.45333235590118,0.0,False,0.39171096682548523,9,6
2025-12-07T12:54:22.363766,network_good,always_cloud,5,cloud,good,45.88122984697115,100.0,0.9,98.8930581348568,0.0,False,0.1891026347875595,3,1
2025-12-07T12:54:22.376371,network_good,always_cloud,6,cloud,good,34.04250422038927,100.0,0.9,148.36503480614334,0.0,False,0.24657396972179413,8,2
2025-12-07T12:54:22.387766,network_good,always_cloud,7,cloud,good,41.77825831757428,100.0,0.9,86.77540299912522,0.0,False,0.9977706670761108,9,5
2025-12-07T12:54:22.396670,network_good,always_cloud,8,cloud,good,24.691050550062844,100.0,0.9,127.62143188426015,0.0,False,0.950736403465271,0,4
2025-12-07T12:54:22.409377,network_good,always_cloud,9,cloud,good,27.015887547334618,100.0,0.9,114.52959924245486,0.0,True,0.3571646511554718,1,1
2025-12-07T12:54:22.419953,network_good,always_cloud,10,cloud,good,25.943773175250865,100.0,0.9,123.25574201001255,0.0,False,0.8913668394088745,5,2
2025-12-07T12:54:22.429569,network_good,always_cloud,11,cloud,good,35.24268983810086,100.0,0.9,89.67729673011695,0.0,False,0.9982411861419678,1,5
2025-12-07T12:54:22.440182,network_good,always_cloud,12,cloud,good,46.6128730826448,100.0,0.9,111.97163203862762,0.0,False,0.4291069209575653,3,8
2025-12-07T12:54:22.448998,network_good,always_cloud,13,cloud,good,50.6099429246722,100.0,0.9,103.54691523026904,0.0,False,0.14413166046142578,5,1
2025-12-07T12:54:22.461513,network_good,always_cloud,14,cloud,good,21.296268834847446,100.0,0.9,142.7221481737928,0.0,False,0.9725155830383301,9,5
2025-12-07T12:54:22.472590,network_good,always_cloud,15,cloud,good,38.0441459833343,100.0,0.9,117.5384002534239,0.0,False,0.8715429902076721,2,5
2025-12-07T12:54:22.479867,network_good,always_cloud,16,cloud,good,45.84006705557583,100.0,0.9,126.4535981714712,0.0,False,0.8293256163597107,8,4
2025-12-07T12:54:22.489552,network_good,always_cloud,17,cloud,good,22.851407568129705,100.0,0.9,122.09550113371057,0.0,False,0.9759377837181091,8,4
2025-12-07T12:54:22.496492,network_good,always_cloud,18,cloud,good,34.812413081350016,100.0,0.9,128.2707489866204,0.0,True,0.43271604180336,3,3
2025-12-07T12:54:22.506220,network_good,always_cloud,19,cloud,good,36.082553706832016,100.0,0.9,110.11278510232596,0.0,False,0.7704479694366455,8,0
2025-12-07T12:54:22.513812,network_good,always_cloud,20,cloud,good,49.74343293372754,100.0,0.9,118.57191955910763,0.0,False,0.6697300672531128,4,1
2025-12-07T12:54:22.523469,network_good,always_cloud,21,cloud,good,37.987690897272515,100.0,0.9,110.92091634017373,0.0,False,0.9989356398582458,0,4
2025-12-07T12:54:22.532776,network_good,always_cloud,22,cloud,good,26.192004361291172,100.0,0.9,124.27917571276062,0.0,False,0.8183028101921082,2,3
2025-12-07T12:54:22.540680,network_good,always_cloud,23,cloud,good,26.381305284154124,100.0,0.9,91.36546466191737,0.0,False,0.5109594464302063,7,1
2025-12-07T12:54:22.548745,network_good,always_cloud,24,cloud,good,42.879720450734915,100.0,0.9,103.46719904843224,0.0,False,0.4105745255947113,5,0
2025-12-07T12:54:22.557318,network_good,always_cloud,25,cloud,good,44.92202251310643,100.0,0.9,142.80462690397576,0.0,False,0.6884154677391052,6,2
2025-12-07T12:54:22.565517,network_good,always_cloud,26,cloud,good,26.281385116067728,100.0,0.9,145.21641213352711,0.0,False,0.4673628509044647,2,9
2025-12-07T12:54:22.573676,network_good,always_cloud,27,cloud,good,37.21545729420417,100.0,0.9,94.28055051479868,0.0,True,0.3886397182941437,4,4
2025-12-07T12:54:22.585040,network_good,always_cloud,28,cloud,good,45.48361250491708,100.0,0.9,116.26894561272599,0.0,False,0.48046359419822693,5,2
2025-12-07T12:54:22.592479,network_good,always_cloud,29,cloud,good,31.948647513436306,100.0,0.9,131.7066411913427,0.0,False,0.9736194610595703,5,2
2025-12-07T12:54:22.603181,network_good,always_cloud,30,cloud,good,43.35675890672408,100.0,0.9,143.07853725885522,0.0,False,0.3637833297252655,5,8
2025-12-07T12:54:22.610266,network_good,always_cloud,31,cloud,good,32.20778810659737,100.0,0.9,104.79904110175455,0.0,False,0.11120007187128067,0,3
2025-12-07T12:54:22.619857,network_good,always_cloud,32,cloud,good,28.28800968649828,100.0,0.9,144.3354333829228,0.0,False,0.250004380941391,4,1
2025-12-07T12:54:22.628135,network_good,always_cloud,33,cloud,good,22.86961940788455,100.0,0.9,121.05883708795676,0.0,False,0.8533670902252197,1,5
2025-12-07T12:54:22.639454,network_good,always_cloud,34,cloud,good,24.43876741946127,100.0,0.9,143.20181541743517,0.0,False,0.31668195128440857,7,0
2025-12-07T12:54:22.646408,network_good,always_cloud,35,cloud,good,22.303677143922002,100.0,0.9,129.3705522112511,0.0,False,0.9661687016487122,7,9
2025-12-07T12:54:22.655667,network_good,always_cloud,36,cloud,good,31.911856399376735,100.0,0.9,109.55175582773165,0.0,False,0.41044044494628906,2,3
2025-12-07T12:54:22.664058,network_good,always_cloud,37,cloud,good,35.860485479032754,100.0,0.9,111.2502884285215,0.0,False,0.11067524552345276,3,7
2025-12-07T12:54:22.673396,network_good,always_cloud,38,cloud,good,27.53000076844027,100.0,0.9,119.8300514120052,0.0,False,0.706106960773468,9,1
2025-12-07T12:54:22.683342,network_good,always_cloud,39,cloud,good,39.56078374533704,100.0,0.9,114.83889354616517,0.0,False,0.17208756506443024,7,2
2025-12-07T12:54:22.694521,network_good,always_cloud,40,cloud,good,43.307201623891274,100.0,0.9,116.00448212767606,0.0,True,0.1392514407634735,2,2
2025-12-07T12:54:22.703653,network_good,always_cloud,41,cloud,good,19.855404628194414,100.0,0.9,100.73696913052382,0.0,False,0.2525221109390259,2,8
2025-12-07T12:54:22.715443,network_good,always_cloud,42,cloud,good,36.60346228848141,100.0,0.9,138.90354235947007,0.0,False,0.18047846853733063,3,2
2025-12-07T12:54:22.722730,network_good,always_cloud,43,cloud,good,52.95728855280861,100.0,0.9,91.56889387753944,0.0,False,0.06091243401169777,6,0
2025-12-07T12:54:22.730092,network_good,always_cloud,44,cloud,good,27.087507331614095,100.0,0.9,152.6499857284739,0.0,False,0.20793569087982178,6,2
2025-12-07T12:54:22.738695,network_good,always_cloud,45,cloud,good,23.016504940637507,100.0,0.9,111.45471488048479,0.0,False,0.4333210289478302,5,2
2025-12-07T12:54:22.747120,network_good,always_cloud,46,cloud,good,22.088707097996018,100.0,0.9,127.80808057412541,0.0,False,0.7188925743103027,5,8
2025-12-07T12:54:22.757477,network_good,always_cloud,47,cloud,good,41.16191288150944,100.0,0.9,109.25730556769183,0.0,False,0.2603464424610138,6,5
2025-12-07T12:54:22.764982,network_good,always_cloud,48,cloud,good,36.760268121843794,100.0,0.9,131.3159257876923,0.0,False,0.3997645676136017,0,4
2025-12-07T12:54:22.773328,network_good,always_cloud,49,cloud,good,21.499826595616007,100.0,0.9,133.4129271907783,0.0,False,0.2071463018655777,6,2
2025-12-07T12:54:22.780871,network_good,always_cloud,50,cloud,good,30.350999007121278,100.0,0.9,131.49599860758664,0.0,True,0.6113757491111755,1,1
2025-12-07T12:54:22.789993,network_good,always_cloud,51,cloud,good,38.76569599102083,100.0,0.9,117.8917614911764,0.0,False,0.3304727077484131,2,3
2025-12-07T12:54:22.801156,network_good,always_cloud,52,cloud,good,20.683215097915646,100.0,0.9,123.32913353465976,0.0,False,0.2820555567741394,7,3
2025-12-07T12:54:22.808430,network_good,always_cloud,53,cloud,good,40.728554697483254,100.0,0.9,89.09426501852386,0.0,False,0.8116092085838318,9,5
2025-12-07T12:54:22.820654,network_good,always_cloud,54,cloud,good,21.289302234417196,100.0,0.9,121.24834382495135,0.0,True,0.1328999251127243,2,2
2025-12-07T12:54:22.828188,network_good,always_cloud,55,cloud,good,36.94351807668617,100.0,0.9,142.21331571976393,0.0,False,0.4687507748603821,2,6
2025-12-07T12:54:22.837121,network_good,always_cloud,56,cloud,good,34.99268091251969,100.0,0.9,100.0683566813837,0.0,True,0.39104047417640686,1,1
2025-12-07T12:54:22.853899,network_good,always_cloud,57,cloud,good,28.284127325652562,100.0,0.9,123.37761134789844,0.0,False,0.9008006453514099,8,0
2025-12-07T12:54:22.861720,network_good,always_cloud,58,cloud,good,42.419144680195025,100.0,0.9,93.09992534570065,0.0,False,0.43107232451438904,4,1
2025-12-07T12:54:22.871283,network_good,always_cloud,59,cloud,good,26.114409474661564,100.0,0.9,122.54110215011647,0.0,False,0.7387356758117676,2,8
2025-12-07T12:54:22.878983,network_good,always_cloud,60,cloud,good,26.203613877413883,100.0,0.9,144.49133170362677,0.0,False,0.3963649272918701,0,2
2025-12-07T12:54:22.888211,network_good,always_cloud,61,cloud,good,50.4648053649791,100.0,0.9,83.43900575531991,0.0,False,0.4732251763343811,7,9
2025-12-07T12:54:22.896713,network_good,always_cloud,62,cloud,good,26.867546552543747,100.0,0.9,114.93924462338741,0.0,False,0.09842711687088013,0,9
2025-12-07T12:54:22.905594,network_good,always_cloud,63,cloud,good,20.692872033228404,100.0,0.9,141.168755584087,0.0,False,0.8640625476837158,6,5
2025-12-07T12:54:22.914320,network_good,always_cloud,64,cloud,good,38.21723582725241,100.0,0.9,106.05090004712622,0.0,False,0.7070066332817078,4,1
2025-12-07T12:54:22.923793,network_good,always_cloud,65,cloud,good,38.354898072845096,100.0,0.9,108.41904323320664,0.0,False,0.29988372325897217,5,2
2025-12-07T12:54:22.931723,network_good,always_cloud,66,cloud,good,40.16544056926927,100.0,0.9,134.4890959588688,0.0,False,0.7820139527320862,7,8
2025-12-07T12:54:22.941771,network_good,always_cloud,67,cloud,good,46.75283100306536,100.0,0.9,107.95416549343372,0.0,False,0.20797787606716156,3,2
2025-12-07T12:54:22.949503,network_good,always_cloud,68,cloud,good,38.80385090022457,100.0,0.9,111.84611263794253,0.0,False,0.18285612761974335,8,0
2025-12-07T12:54:22.959593,network_good,always_cloud,69,cloud,good,35.19648960914236,100.0,0.9,103.30404028572383,0.0,False,0.5164726972579956,9,5
2025-12-07T12:54:22.970481,network_good,always_cloud,70,cloud,good,44.991233625580286,100.0,0.9,133.2021106862648,0.0,False,0.3402388393878937,1,7
2025-12-07T12:54:22.979351,network_good,always_cloud,71,cloud,good,51.35834246475368,100.0,0.9,119.84020688729765,0.0,False,0.10272204130887985,2,9
2025-12-07T12:54:22.990801,network_good,always_cloud,72,cloud,good,42.034921204972264,100.0,0.9,130.2447490411492,0.0,True,0.24585124850273132,3,3
2025-12-07T12:54:22.997465,network_good,always_cloud,73,cloud,good,30.232674912120014,100.0,0.9,124.11099184647614,0.0,False,0.0710439383983612,6,8
2025-12-07T12:54:23.007548,network_good,always_cloud,74,cloud,good,38.84724862958549,100.0,0.9,97.07353160079185,0.0,False,0.45161738991737366,8,4
2025-12-07T12:54:23.014871,network_good,always_cloud,75,cloud,good,23.458439017291916,100.0,0.9,146.48090621444953,0.0,False,0.46426811814308167,9,5
2025-12-07T12:54:23.030304,network_good,always_cloud,76,cloud,good,22.584296957579276,100.0,0.9,147.21864814036337,0.0,False,0.262988805770874,4,8
2025-12-07T12:54:23.045398,network_good,always_cloud,77,cloud,good,20.939957956578148,100.0,0.9,105.98370101114364,0.0,False,0.6425909399986267,3,8
2025-12-07T12:54:23.056689,network_good,always_cloud,78,cloud,good,28.702295330585446,100.0,0.9,113.75964982789154,0.0,False,0.9382128715515137,9,5
2025-12-07T12:54:23.063699,network_good,always_cloud,79,cloud,good,22.416214830500067,100.0,0.9,126.59444218105627,0.0,False,0.9427810907363892,9,5
2025-12-07T12:54:23.074615,network_good,always_cloud,80,cloud,good,27.860678696781246,100.0,0.9,143.09128175057165,0.0,False,0.6233188509941101,8,4
